1RQ49HuX1jEG3KFSvdY89MkQ535TtMBEp,5.4E-4,Address
1HTJW4kS8X1fJKiemEhH8A2d1kcrBTUTx,0.09359072,Address
1FRMLUMZLdPnsGmhEsDiJzhjdsQEopvvDH,60.08875066,Address
1L8S4DvbnQDKWwrbxLteQb4ZtsdByzLyNb,0.4,Address
1HtHzLpWMUKSLms36hpS7BvXkPJog4nB93,0.08,Address
1H5fX95d7yXutZbiKzvcCfwcuj1sT5P5ZY,0.0037,Address
3C2AAxoExpCGPtDWCpQnc1sUvWTEwECeYu,0.188237,Address
1MCQqpEyDyciLwZQD5A4EaFKQ9uNyrHLZG,1.355887,Address
15iEKyBM7oWZG5AsCLYQ4UyR5NJqxesetg,0.172561,Address
1Mz8uwsvZiRp5Sk6aDrf3k7dxw1UnbXURm,0.01208261,Address
114rpsypJo2a9L7c5t7RW6YkF673QixPUU,2.05E-4,Address
1MXtr3ePzccXgnznNbAVQ8Z74VRZHnyJMP,0.00818198,Address
39f5TFMM1L2chv3J3d7xBP3HaaagvD9Eft,0.01774898,Address
3L68F6oDRyGKFdfz7hJGMy7FZhoMe1nxfE,0.01081505,Address
354k9DjvZFmzmYAFffH2u87gZuyMugxwia,0.01,Address
14wkq5koDWWeEmem2RXH1tRM4okchBH3we,0.33711544,Address
17zRq1GgGeukA8omScTssms2JJZn4ZRazr,0.0507081,Address
1DeuZXhEzQAJWwqEbVH1L98GoP8NZj5uVK,1.05635168,Address
1GBAKaYUdhAaZfTEi6dkpmFLDYjvXugM9r,0.45024,Address
1PV2KST3VU6zbgne3jtoXcUQmpNAz3NBSd,0.030479,Address
196mGYqXVAHDY7PzainXVDBu1e1BRKjMh8,5.0E-4,Address
13Kba7NwHg1YV5CV1MM1ncQNihVoVsZ219,0.01182279,Address
1HxwpRbeBHxiKrwXXd4KuY3HFtPk3sLW7C,0.0568,Address
1Fk1RnGszuLNB6nditwzbjb1mJmCVYLFkh,0.005905,Address
1Lvr9cdXCtoBxxh2oACCMm1r1woAeBBJMM,0.00125036,Address
1KEFGQGQk9bQRpG8n52b6CL2SJd1ZVsAzA,0.05553706,Address
1GyzwzJoih7uusrXxfMVtBW38EQQKP8KgU,0.01556788,Address
1BASi9WtD8cHJD6tXQWCDpRrxdVjXvJMU3,0.01409295,Address
1JjLKAns7DKkNy9HHdJhszVVjeGcrWfRWo,0.007426,Address
1FGXxvM1xP6QCiNsdrdADGFmnUGvdwZ5FQ,4.9922E-4,Address
1FEcWzjR6Dc5Bhxf5ZmmHMKLR4Ewop8NtZ,0.0121,Address
1Cbj4n9rsAh6UTy8zdjASiJtjiasJmeUxP,0.14785323,Address
3E55cjfkAJLYviKy9Zaq8EPDuiD6AhxmYb,0.4,Address
19kCynJ3GLyrSwX1A2LxDdnerBphavdyK4,0.499,Address
1LAuiuM98KVNJQK75PtGRfudKukt3R39J5,0.57855786,Address
1L5qEQiDtZUQ9L3PSfQyMZTfntv37jbHfq,0.30838786,Address
1CT1qEc1s1o4BJepT8n5GF7MzUMVEgtjye,0.2,Address
1Bda7skLac99pK8MZ4ZE9spPYZpgQLkTPQ,182.3650667,Address
3377fMhgXxrrMvyC38AxCHp2dGKazYJSZD,5.33946003,Address
1H31rearc7b5EhQC8GxWMgqNeVvkqvdwX5,0.3,Address
35GRrMiXon3gnrYSsxX8AU6Fn53nfZaLAX,49.78075632,Address
1McTmKgFU5vq4QL2qameiicGRJ1W8aaeVm,0.0013,Address
17N599YGMW2ZkWVkJF5JuwxaC7AM2c5mce,0.0025,Address
1F85hkqLdkARiMyHbQtFkrpiSANxmpWccA,0.0145,Address
1EXSb3xqZs26QZfUTPqxNgVwcxK56czpKh,0.01984639,Address
16LFs4zAaneUoFoCJF52zrhpJWzjcGxffn,0.03456,Address
15HdqrQofXLz7Vt4HB4URLYVCoKyqEGZew,0.182,Address
1J3HH7PrucA3jaLFXS8en4o6G9YCFD8RTm,0.04704298,Address
17PcCLcBUUF8e1QXmk83CQzgWUbsaM1CS5,0.35,Address
1L9usHkaTK8LrKywR2UyLKSazD4Dy8T1Ws,0.803,Address
1LkqBQurNB2Q5mRd1uYbCR1z26aWACbhn4,0.0013,Address
1FWW7vjBkP61tbypeEDf77LQUj7kFEodfE,0.69833333,Address
1MZ2inU4PYLyFfWL9ZcGPz7nHQVoZmeWnp,0.5,Address
17uLbLEkH8fPFWFU7jK93VpiA7nq3zQAvg,0.060153,Address
1FhJNmPcTQZmm4HnRyDnrvJXjyrhDgPB9b,0.60386,Address
1Co3fxT9vL3zr4zb85SXzdeH3fGcEwNvrB,0.1286748,Address
1CmmasJHVnmpo3yMNLLshHRXjX6YHRTwyX,1.07092929,Address
1PgaUa6KBrafemjAmodfqe9YiiS3MhNcc3,0.01,Address
1EvP3SXsY3sKmY44jQGYeGGmkEuhxUBdML,2.42E-4,Address
1Dt4AnxPQwSEy4szg5WkwBf9kPVrkvfmaC,67.1179377,Address
18fV2fqhBACvYnN2KqTVvzYFwhTKJK9YHw,0.01197953,Address
1vniwkpHZwLc2ZuWrtcPBBSiiegRv3nqL,0.5,Address
1CJn4BxVKu8iKUQspNSWjuFR8z1GmdZfRU,8.71E-4,Address
123vEEX4Ct9geAnLNxAusu187NSYi4FsHX,0.23995201,Address
1PvVbVLbnvaiZALohqUrCgfufmPuShHbXE,0.05947332,Address
19H4esmgmswRp7u3aiURHdK5zq2i8WNjqU,0.1498,Address
1CmoXJMS7rX9ncQWgM4Mdqqpdna5YxFkt6,0.04500119,Address
124Wcmt1pQtaLwJr82dPiBwjEc1jbobaas,0.217,Address
1AbbkyE1yhrN7d8ExM4EjuLbPnuPtDiNQd,5.88256234,Address
1NgYFCF5MMjPM2FM3qrKbEWyz2Qmkkip7J,1.06913741,Address
1EJ7JYspbfc7ypDosKo2wUSX8FovUKkN18,0.0828174,Address
14h89KekfUn2n4dug6GxXJg177CV2m7Gz8,43.4196,Address
17TicxYRVXg8aPoeWinnWhUTYmXzWVavS8,0.0449,Address
1BuVC5ner6dZx5dTaN3XCfqPF99ZWsL81X,0.01,Address
1Cxi3k9f8LxFkqkYDumhHg7AfKiXecnVCQ,0.09834,Address
3L3i6VyvevnPJ5MmpbzKA4z3KtWKzWSiDE,0.20316661,Address
1LURrqmfk7yffauBaSx7yHtGxtfQFXQFPJ,1.73144176,Address
1Ksrqoz91tgZQXuftD1svXzNb3drUr7tkt,0.06001347,Address
1C1hRquCJDwZ4WtD6y9AGz22rv4vwJktJy,0.0049,Address
1NbQ5hkWwAYrUNgrBNPaUUUmLyMzvHB5q8,0.2,Address
1F88mGbfpbsgcmhMizykbv6i812rgxFm2i,0.46,Address
1NEnhGZ6j8WvsutzfrxHuDvim1FZCu7nb6,0.39833333,Address
3Pgor5cE3DYwHy9x3tPn2gZe7zBxffwjDM,0.00969,Address
3Ah9BPqCPkVUp8nD7zrCyBGcgkaUioVU2z,0.01812,Address
1KZGU2RhAYCaP8hc65EmxzLm6TsXY9KNXn,5.0E-4,Address
1Ldztt9QFxYjWbvVNzRkdbkxUPi1BLsLq9,0.116902,Address
1FjA2oYjGDXQTLsuqhxUAH2QJoT8PoQ6M4,0.183401,Address
1LUdaPtrKCUu16uh6J1E7yk7tLEcxhUV93,0.85009902,Address
138bwBoho9GkmQjSXv3ipzakypbvj29Ybr,0.00177774,Address
1FFfzYR9eRyPe3pLdQh54ALXgBwp8FRCx1,0.15573874,Address
1A1yq7WkRV6Dx2bdDQATUBR8tnXejjCT2Y,0.03261305,Address
1FHrAtBRQQS7HdUGnmiaGNaMFZrLTNdpEg,0.0035726,Address
16NbRAY4u8rFm9BuK2g1a9B2Bnv3mPpB7p,0.54,Address
1D6GH9Z8aw268ENZom3KZXQNKzqMgh4qGH,1.84157996,Address
1LHDyhXqzvmVHfyDuS638M6pLKrywV4ZKg,0.00122049,Address
12nMdcPUzRUAgSe8BcwJkT3DmdCLvqJzaZ,0.001943,Address
177xQHHqtWoWcjyybRiANr3MTP7rD8mmaY,38.43934355,Address
1Pm5pCnJKPVzh1LLgMmibxvzUEibMHG6SG,0.03532711,Address
17YSR1qEkTDJExaps6z7AKk8eWSUM6CbGc,2.61840517,Address
1HaBcDoruukpRMxxFYpLNY2PTG7MTGafRM,0.0049,Address
1ASKgx58tSKQq8vqVSTbGYa71XFngdtzih,0.0242,Address
1gKT76avgN2DF2YFruEjwVVf7F9NT93Hv,0.0418868,Address
1JrtymmhXWrbrPgxE64svQocNfg1LFcgXG,1.4257052,Address
14N3xWtYs8EPpDv3nZVsiUJu7Jq4aXwEMN,20.72513964,Address
1MBzCoJHMjBmJveC7PHqPHqDHEadaPDpde,0.15,Address
1EUDRHq7ncQpc6LoGCFFbjcKQgTsKbVL7N,0.22256755,Address
1LR2C1tk5WnnsLvToNZnZGTVQ9Er1Rc3K2,0.049,Address
14nR8CT5cNkK4Tk7haRK7GGSZ7ENBrS5Gf,0.075,Address
1EjSphTVdB5GQZbWpipAbKdTrSNer7H94y,0.20752196000000003,Address
195pxkwXyye49fMN5YjBkw3VxFZXmTkgCR,0.38255585,Address
1HGwLNuD5mFYaxWw15EaPxEQSBkv3KNoFp,0.01538037,Address
15wSTu1FJMfPzTyQsxtZKsfCJJfUd4c6Vp,7.0E-4,Address
1YEL71qgJZzGNNjyzh7puWFQz1cMArYEV,0.005,Address
3JnFBLxDCutY3bZEZsPTkHAaUA1bxmEMX2,0.23079981,Address
3DxTsNJc83dxPE8ih8etwFGUiDDKwMZ1nf,1.568,Address
1KVzyvDcDLpmNtNNujL2tFkMZLdp96A6oR,0.01461403,Address
12Zij9uGtP7bhiy2s9uzvpPeVNSMHatCdF,23.78444999,Address
14GaZTni81YQPaH1QzQJnqb7fTNU9rUc83,0.03,Address
1HZLxBX34XUy1FkSjBREzfwrWCn4VjaU9f,0.00543827,Address
3C8TB23ACATDxh7oRJU18Tonk86von4KEc,0.01,Address
1DoccJHZJo2ofwKTWks1NoMb27hqB3kK2B,0.029994,Address
1NnW53t9Ph11bXbsmQLckEz9U72mA44JoE,7.22360371,Address
1FpUkSFLwNxmaXjQDaGivf6pHN4e7gEeuc,2.29854378,Address
186eajsksYN6R82hkpsMp92vhbFTTUPcYS,0.0836341,Address
1CJgcYFwnotb6WY9U6CpN9FrJc7DePpkTn,0.20002094,Address
33oATuqoUJ2Prf5qddyjZ27iFAgWVXezjr,5.0,Address
1CQBzN8Mb6zbdJCPybNiriJZDQS2tgpy8K,0.03662947,Address
1C2e5wvQNJByJDa1fAMVvmZYD7JGCFa5af,0.00250173,Address
3HCufpyqXEtHjbdMU9RMWBXzupr4VRUPMR,0.01005808,Address
1ChKySz9YhGHDTueea7Jsk9ZDerprRjFWW,2.3584199200000002,Address
1PQQrQgmKmTMuDERA3YCwXFcc6ardEiEW1,0.01050486,Address
3HRpyF4Zibpm2GSCzPG8VUD8F843qibjj8,0.03435638,Address
12wDgi5VMKng6TdVHXvVQk9gsnCYT6CU4A,4.4E-4,Address
1C1Z7nMskemaG9rebPnBzY1RrXYnqGJvVb,0.00277356,Address
136k9McbLFpVTH8CWh8G2sFCLXpHUs85tt,0.0098,Address
1FK7BjiWWybgNLj1NeL6qrVvKviuGzUFVT,0.0188601,Address
16wCg93yf8DPBkduwqRGpTU4iRFJiEwiic,0.01156228,Address
3CEPvs5bVfdGko2ThiaEcxicZtgNjkneKn,0.02381122,Address
15mTLqoPHtbRg1dnHmzyBgBqkTpBzJurPX,0.02129426,Address
16zjPeRe6sZigQcYHXHxshxyo6tb5ZNJ5K,0.008,Address
1LDZnw85ZnWayNi5JdroWY7DE8XpdF9SNC,0.00508148,Address
14C9z6dK7dDRz6S1ExnUCQgmEhN6BWgzSL,0.032,Address
1BZv22P9QqwM9aAwkndeBRKpuxgGn8cQS,0.024,Address
14xyZZGR3VHVDkCSzpAxNveVFszBiF4FGr,0.00574848,Address
1LsQeNU5qe3Yr9Kgq6CF48SNhhrCQ8XRXT,0.00118993,Address
15TKjZECFf1AuYt2vRYtpKsPMvgbd95mCB,0.07780377,Address
1CJ24zNhUhoieRWqK84NtMEvzLLEt6wwkA,2.4647983,Address
3GUQv5TrewjFHAg7HqiZtznHG5ogBfx4iY,0.031749,Address
34YfeoQwLY5ee2k8zLGU5zVtM2btgL8fTH,0.00666666,Address
15o5b2pUmSkTGbQeDfDKevLoj4waHwRPAb,0.189968,Address
1BufN4qjUcDqe5ScNjivkWDedYFJoEa1Mz,0.01196,Address
3DAd5rFoZQd2HV1x72VHPUG6n9r4uZ1r8M,0.01026573,Address
1PWfssfP1B6SBjBPesNEU9R3BzYpcMAdSS,0.12109423,Address
33XKT5vr5LT98MfqTbNuTVccebZs91sCZh,0.02,Address
1Hc5N7mHAvKkrUviQxh5nLTNV2kRPu2a1U,0.04790534,Address
16Z85vwApPzqYGcmXzALmpkjSu2uBWpUFV,0.02434483,Address
1BsStxypfbK7YPMvVVCvDBj2xLhcFbLtSF,0.1,Address
1Drhhfi3TTvCc7jX6LCNkH2HGqNJxVZ9R7,0.09954,Address
1NTmTeVRY8GpNaisSRZtzt73tEfKcfwAHm,0.295,Address
1D5XJV4hEGUz2yfApo8TWT94csfi9BJLPR,0.03,Address
3DRdBbaHZmhygmJtZy9ompfuHhWqTSfimL,0.09555039,Address
1N3DAtPZ6HSwPzVGD9btCiYqjdfKLkEaQx,1.26905,Address
19BnbZrreAFAaQcgyrSfLwjgCJddd9bMaF,1.13759403,Address
1Ac3A8HbqRHuEekDXvH5Ep4wqAEufpQsjM,0.0036337,Address
1ERq9fXryMnbNV7SgyePpQfA8ktnFaWcnn,0.33672064,Address
1KiaoJhkm9m3iZ4QnsNDRSm4JsfQMHYsjT,0.02095374,Address
19iVyH1qUxgywY8LJSbpV4VavjZmyuEyxV,500.07340502,Address
3QUeYCRpgZQU5sWx3sd5mH2UbSotmibk9q,188.79602,Address
3Q5aRWqda1XXPBTdopSZEC39XpgwUJmcxZ,0.39248065,Address
1LrKgyhtD76bmcrxzWnz1zXdD28kE236Ga,0.0095,Address
3FsJmSaEWuB5hckRJxPq9XcQg7Eto4FQv1,0.554446,Address
1E2QMS7HVfTQiRUQ7Wo2ZVEcEvFdLKpLAh,2.60405055,Address
1Pzj1TP3FkCxcJbeH7MMggSnmiP5EvAcFK,0.00306426,Address
32jm1xLyPmxg1z5XA7UE1nWW78NFV62P8w,0.44365336,Address
38WNyFTdd2u3Rsi8HfpfipsEVCPZkCngPn,0.112637,Address
19DcGk2rDUEEAuQ7Ckht9UWURWj9UUjiVi,31.05248389,Address
3EsqaXLGPZzh4XyQUp38kTMAwQq3aX2USB,0.0072,Address
19VALPjm9Ep1WWbdU7CWejYp6XqDEYHu5R,0.04808512,Address
3344mpjBU63zeowWcQmDSvubeDa6dEGtKH,0.00721787,Address
13Y5Sg4LYxNsP2KjwLeLCFwB7CrZot31US,0.0025,Address
1JJXJ8dHCapvT7VjCCx6qF6E1oU8Ph7QD5,0.01993945,Address
1QA7PgeqSgp2dc6yMeSWfK2EVagPT7Cahf,0.6642112,Address
15XmwotfUFxXoPYUK8aCp61j3uh838zHLf,0.00212025,Address
3CCptRHfK2FyTxPEjSe8BhpGmyqMgt2D5P,0.05141658,Address
14rJGZuYduNg6KPpzXAygow8E4jH2SK46f,0.03210265,Address
1AapCiJAYjWwkTApcqmJQYBnDhMoHwss6B,0.0272,Address
1FLeY2DMRy3my1wGW6ajTKBWfkYXyqK4VP,0.08107,Address
12zxjyjEWj4DQRKwtCkS9wUtFfyEkpeoa9,0.02,Address
1CCQej2ZTiMMJzQihCC7aEqo4A496yTfWV,0.09678666999999999,Address
15JB7cBJLa1AuCjRBUX2pDFL6ZBDT4Q3Rd,0.002561,Address
1G5MCF5PpkrRnE39cuZDqMCrx6z8pv4nhf,0.01605727,Address
1CNE7aNAc7uXMWHceEZVKDkyhrBZ2qG5iy,0.0013,Address
39YZaaBj1pL8VxrgAHe9hKisRse4N5WBKn,0.24394498,Address
3NKMzRqfqQnFPqJUdAfhcwxPvLRr1jUvbh,3.2344E-4,Address
16h4qin7chYuud5diQDSeA7KCx7GupvNAH,0.21133113,Address
1Gi3mQ5YcZ2VqWuxLYd2ePS4hweqGPa6Mv,0.4,Address
35NCVPff3DKQCMAgPAuVEW3QtcGUWDzzzq,0.01,Address
1BUR7fouz8qXjxQrwXfuZHdPuaBXmWDWis,0.098,Address
1KwuPF7idTyFibxkP1JH4SLgYevExTNL47,1.984E-4,Address
17T4YUdq83nXxBK1Rq1JCHQp5PmEJniwjq,0.0465116,Address
14LbbQvy88n1CB4AQrUmnwvQjHAhXNZtXd,0.0153,Address
1M4WiaSB8HrYYEYuLXbK9eRpDstZ9dSahx,0.036228,Address
1DzMWGMyGsvcKfpi1GgiKsi4AKsDXhiGXc,0.00118993,Address
1KjqoQetNvH8b1CNC7EdWFVJGjodD9qE8,0.02667668,Address
15dPhRHsVX7yZtYA9wVHSB3JrAvFXdD3gL,0.01,Address
19u3BV9T7JiRtdfZ9QF2kMiM3thCN7oEGG,0.03187979,Address
1MvL4hk3JEviUPyqaeW6xmmkcDeZ3k1eqF,7.2E-4,Address
1HgZUDFncJkuKUuZaYTVJCiiUmPTKiCLMR,0.0114,Address
13pJyBcqTubiCkc4MXwkTBwJk9DumKfTgv,1.8859E-4,Address
1Mzipfe4txqsczfNSVSPmexdyHfiSTbPjk,4.5E-4,Address
1NLa2ohZU8zLU5bZBb5omVg9m6NowQSMiz,0.001202,Address
1CC1WdgUB8LRvJLkFDK9im5fZjGujYaW8y,1.2809837,Address
181ZgWCeMZ5rmSAyDj13CxERznPFv8AsmW,1.54163607,Address
3HuxJ4cRCASreeANxfchtmMHDKRt4wZAhb,48.28034832,Address
1H2LrARpaXbZgSUc5yBb6FoiQQ9NfVP3qY,0.2838,Address
3PbBmKaHqawrwchLKGk8uaB8AWoHGM7kMz,0.1260794,Address
39sQubG73Kq9Kct6152fnVopWhq8D2J2ss,0.104337,Address
36oKXKo3ZpAmfN9hEDi3EgK58PXfQ5F221,0.021,Address
15t7JHdLqCMEhtRrwh8jKHJTiZrfcsd2kK,0.01833,Address
1FsGiPcEx7SjZ5kPJ3ZAzhx4HjJHnPB5Cd,0.63849914,Address
1MQ46me4nX7cUaKpWFQBHmeueECPqoy6hX,2.317,Address
128tE9MQ9GAieYgKr9YavqvWgyjecFZV43,0.02993616,Address
